x,t,density_pred,density_true,abs_error
-2.633860507555079,0.12693303650867852,0.0016892934383386977,0.001587680139710487,0.00010161329862821067
-2.5703939893007397,0.12693303650867852,0.002262289661199735,0.0021023503438287704,0.00015993931737096458
-2.5069274710464007,0.12693303650867852,0.0029422815124048656,0.0027542085402627787,0.00018807297214208695
-2.443460952792061,0.12693303650867852,0.0037515764227895486,0.0035691885737709254,0.0001823878490186232
-2.379994434537722,0.12693303650867852,0.004732317755013079,0.004574534500691438,0.00015778325432164089
-2.3165279162833827,0.12693303650867852,0.005915874375114122,0.0057975464474838995,0.0001183279276302223
-2.2530613980290433,0.12693303650867852,0.007318071337185431,0.0072638470362681486,5.42243009172827e-05
-2.1895948797747042,0.12693303650867852,0.008951712730029997,0.008995139193705808,4.3426463675810476e-05
-2.126128361520365,0.12693303650867852,0.010838879929760601,0.011006466155996448,0.00016758622623584685
-2.0626618432660258,0.12693303650867852,0.012986391937925605,0.013303038984062602,0.00031664704613699676
-1.9991953250116865,0.12693303650867852,0.015342759347650422,0.015876765088286057,0.000534005740635635
-1.9357288067573473,0.12693303650867852,0.017874249578103837,0.01870269027988772,0.0008284407017838842
-1.872262288503008,0.12693303650867852,0.02054350525614161,0.02173565146539992,0.0011921462092583102
-1.8087957702486688,0.12693303650867852,0.023231360440969892,0.024907519471236515,0.0016761590302666225
-1.7453292519943295,0.12693303650867852,0.025755645202694518,0.028125481403037108,0.00236983620034259
-1.6818627337399903,0.12693303650867852,0.02792458272904096,0.03127185730715903,0.003347274578118068
-1.6183962154856508,0.12693303650867852,0.02972164159735933,0.03420595370419932,0.004484312106839992
-1.5549296972313116,0.12693303650867852,0.031195365966731562,0.03676841430904721,0.005573048342315649
-1.4914631789769723,0.12693303650867852,0.032138281177938446,0.03878842572184297,0.006650144543904522
-1.427996660722633,0.12693303650867852,0.032278615263093724,0.040093967117668446,0.007815351854574722
-1.3645301424682938,0.12693303650867852,0.03148197687200826,0.040525058259683604,0.009043081387675345
-1.3010636242139546,0.12693303650867852,0.02973662724661122,0.039949667679893566,0.010213040433282347
-1.2375971059596154,0.12693303650867852,0.027158011108079767,0.03828160969918191,0.011123598591102141
-1.1741305877052761,0.12693303650867852,0.023982495182003117,0.03549941118173139,0.011516915999728271
-1.1106640694509369,0.12693303650867852,0.0204441771096131,0.03166480053067107,0.011220623421057969
-1.0471975511965974,0.12693303650867852,0.01672615025560406,0.026939201920754885,0.010213051665150824
-0.9837310329422584,0.12693303650867852,0.012929694950899668,0.021596448444274573,0.008666753493374904
-0.9202645146879189,0.12693303650867852,0.009249720614163069,0.01602989716496819,0.006780176550805121
-0.8567979964335799,0.12693303650867852,0.005918752951543295,0.010752267343201428,0.004833514391658134
-0.7933314781792404,0.12693303650867852,0.0033674969134768486,0.006386847268790912,0.003019350355314063
-0.7298649599249014,0.12693303650867852,0.0024967518523324648,0.0036492243666203356,0.0011524725142878708
-0.666398441670562,0.12693303650867852,0.0039207177190369044,0.0033193659498573736,0.0006013517691795308
-0.6029319234162229,0.12693303650867852,0.008094009068375017,0.006204671139775694,0.001889337928599323
-0.5394654051618835,0.12693303650867852,0.016252808419697114,0.013095465404798366,0.003157343014898749
-0.47599888690754444,0.12693303650867852,0.030355740643970484,0.024715240272280295,0.005640500371690189
-0.412532368653205,0.12693303650867852,0.0515550903209523,0.041668666561089536,0.009886423759862761
-0.34906585039886595,0.12693303650867852,0.08015637899931141,0.06439094564099891,0.0157654333583125
-0.2855993321445265,0.12693303650867852,0.1165490674858289,0.0931023364472694,0.0234467310385595
-0.22213281389018746,0.12693303650867852,0.15974829180193964,0.12777165356650882,0.031976638235430815
-0.158666295635848,0.12693303650867852,0.20659259878644348,0.16809214952165494,0.038500449264788544
-0.09519977738150853,0.12693303650867852,0.2526711700371758,0.21347248199547525,0.03919868804170057
-0.03173325912716951,0.12693303650867852,0.29570160590864264,0.2630444688975651,0.03265713701107753
0.031733259127169955,0.12693303650867852,0.339641168406018,0.31568812813959907,0.023953040266418923
0.09519977738150898,0.12693303650867852,0.3879288265996546,0.37007318770184,0.017855638897814607
0.15866629563584844,0.12693303650867852,0.436972702239819,0.42471495355361333,0.01225774868620566
0.22213281389018746,0.12693303650867852,0.4834280022938634,0.4780412598073263,0.005386742486537088
0.28559933214452693,0.12693303650867852,0.5260926489522812,0.5284663085388539,0.0023736595865726517
0.34906585039886595,0.12693303650867852,0.5638590031911977,0.5744666248354311,0.010607621644233345
0.4125323686532054,0.12693303650867852,0.596089325316978,0.6146541621663455,0.018564836849367494
0.47599888690754444,0.12693303650867852,0.6231934060709661,0.647841811690184,0.024648405619217884
0.5394654051618839,0.12693303650867852,0.6455861322723119,0.673097173684936,0.02751104141262417
0.6029319234162229,0.12693303650867852,0.6621518951630622,0.6897813793950068,0.027629484231944668
0.6663984416705624,0.12693303650867852,0.6715516916734395,0.6975709162961595,0.026019224622719994
0.7298649599249014,0.12693303650867852,0.6732254908671863,0.6964616981817557,0.023236207314569435
0.7933314781792409,0.12693303650867852,0.6668259365310084,0.6867559150568695,0.019929978525861092
0.8567979964335799,0.12693303650867852,0.6524841467117274,0.6690333831609131,0.01654923644918571
0.9202645146879194,0.12693303650867852,0.6305338287077047,0.6441100956708997,0.013576266963195027
0.9837310329422584,0.12693303650867852,0.6021286342154615,0.6129873784683315,0.010858744252870034
1.0471975511965983,0.12693303650867852,0.5695821434939338,0.5767954425968095,0.007213299102875714
1.1106640694509373,0.12693303650867852,0.5344654964808518,0.5367351883386386,0.002269691857786804
1.1741305877052763,0.12693303650867852,0.4968117812948436,0.4940218786504586,0.0027899026443850006
1.2375971059596154,0.12693303650867852,0.4575492098286734,0.44983381108451354,0.007715398744159885
1.3010636242139553,0.12693303650867852,0.41796496250260246,0.4052684444862401,0.012696518016362346
1.3645301424682943,0.12693303650867852,0.3777769981341697,0.36130765639365336,0.01646934174051634
1.4279966607226333,0.12693303650867852,0.33693853881924846,0.31879299665658845,0.01814554216266001
1.4914631789769723,0.12693303650867852,0.2957717566777174,0.27841103288332414,0.01736072379439324
1.5549296972313122,0.12693303650867852,0.2549629654955814,0.240688211478745,0.014274754016836394
1.6183962154856513,0.12693303650867852,0.21698564002877585,0.20599412502170367,0.010991515007072183
1.6818627337399903,0.12693303650867852,0.18341086076494004,0.17455170495734207,0.008859155807597968
1.7453292519943293,0.12693303650867852,0.15393936832699748,0.14645265274334743,0.00748671558365005
1.8087957702486692,0.12693303650867852,0.12810049831599732,0.12167637201302588,0.006424126302971442
1.8722622885030082,0.12693303650867852,0.10551629370588424,0.1001107465306905,0.005405547175193731
1.9357288067573473,0.12693303650867852,0.08575421730184611,0.08157329362112221,0.004180923680723897
1.9991953250116872,0.12693303650867852,0.0689848235638457,0.06583147685273798,0.0031533467111077296
2.062661843266026,0.12693303650867852,0.05524104321303968,0.05262125192150208,0.002619791291537603
2.126128361520365,0.12693303650867852,0.04390212614098173,0.04166321620275019,0.0022389099382315453
2.1895948797747042,0.12693303650867852,0.03450104697478029,0.03267601108291937,0.001825035891860921
2.253061398029044,0.12693303650867852,0.02685296927021347,0.025386869319643474,0.0014660999505699962
2.316527916283383,0.12693303650867852,0.020723540386260637,0.019539396482848415,0.0011841439034122221
2.379994434537722,0.12693303650867852,0.01581648712154592,0.014898821477055284,0.000917665644490636
2.443460952792061,0.12693303650867852,0.011919621893605637,0.011255046993570984,0.0006645749000346538
2.506927471046401,0.12693303650867852,0.008870871325835797,0.008423881227328631,0.0004469900985071655
2.57039398930074,0.12693303650867852,0.0064996519960912,0.006246844650022825,0.0002528073460683752
2.633860507555079,0.12693303650867852,0.004677517112568792,0.004589928689971361,8.758842259743056e-05
2.697327025809418,0.12693303650867852,0.003304393026202809,0.003341645659485953,3.725263328314401e-05
2.760793544063758,0.12693303650867852,0.002254081818094962,0.0024106593841865392,0.00015657756609157745
2.824260062318097,0.12693303650867852,0.0014309982779445631,0.0017232307240975654,0.00029223244615300225
2.887726580572436,0.12693303650867852,0.0008089528285001958,0.0012206570467298325,0.00041170421822963666
2.951193098826776,0.12693303650867852,0.0003826009680454264,0.0008568336752682015,0.0004742327072227751
3.014659617081115,0.12693303650867852,0.00012820520200308524,0.0005960208890222422,0.00046781568701915696
3.078126135335454,0.12693303650867852,1.3062697400857043e-05,0.0004108634442442664,0.00039780074684340935
3.141592653589793,0.12693303650867852,1.3452153695514922e-05,0.00028068106742577955,0.0002672289137302646
-3.141592653589793,0.1903995547630178,2.904698715873544e-06,0.00011685517831213255,0.000113950479596259
-3.0781261353354537,0.1903995547630178,2.0514410236938072e-05,0.00016790839799875942,0.00014739398776182134
-3.0146596170811146,0.1903995547630178,7.386258829173055e-05,0.00023890346821178125,0.0001650408799200507
-2.951193098826775,0.1903995547630178,0.00016921558616313033,0.0003365622045631109,0.00016734661839998058
-2.887726580572436,0.1903995547630178,0.00031856368763724896,0.00046942435574240263,0.00015086066810515367
-2.8242600623180967,0.1903995547630178,0.000535800748160816,0.0006481637842133209,0.00011236303605250493
-2.7607935440637577,0.1903995547630178,0.0008319150907302345,0.0008858921269338145,5.397703620357993e-05
-2.697327025809418,0.1903995547630178,0.0012178531482968094,0.0011984174054385536,1.943574285825575e-05
-2.633860507555079,0.1903995547630178,0.0017092297661762098,0.001604414231087241,0.00010481553508896887
-2.5703939893007397,0.1903995547630178,0.002316594912272771,0.0021254511448681322,0.00019114376740463892
